    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -22.8000  3.18760E-04  8.66861E-05  1.71039E-04  1.71039E-04  1.96838E-04  5.38916E-04  2.18709E-04  2.75486E-04  2.48397E-04  3.22153E-04  3.22153E-04  2.75486E-04  1.44368E-03  5.40752E-04  2.30135E-03  8.46148E-04
  -22.7000  3.31151E-04  8.91200E-05  1.74065E-04  1.74065E-04  2.01243E-04  5.49372E-04  2.22747E-04  2.79122E-04  2.50845E-04  3.27858E-04  3.27858E-04  2.79122E-04  1.46480E-03  5.51518E-04  2.34533E-03  8.63386E-04
  -22.6000  3.44540E-04  9.16523E-05  1.77300E-04  1.77300E-04  2.05970E-04  5.60571E-04  2.26867E-04  2.82883E-04  2.53338E-04  3.33828E-04  3.33828E-04  2.82883E-04  1.48676E-03  5.62446E-04  2.39187E-03  8.80965E-04
  -22.5000  3.59039E-04  9.42912E-05  1.80766E-04  1.80766E-04  2.11051E-04  5.72584E-04  2.31076E-04  2.86776E-04  2.55877E-04  3.40085E-04  3.40085E-04  2.86776E-04  1.50960E-03  5.73541E-04  2.44122E-03  8.98908E-04
  -22.4000  3.74780E-04  9.70458E-05  1.84483E-04  1.84483E-04  2.16522E-04  5.85489E-04  2.35379E-04  2.90814E-04  2.58465E-04  3.46654E-04  3.46654E-04  2.90814E-04  1.53340E-03  5.84811E-04  2.49367E-03  9.17236E-04
  -22.3000  3.91915E-04  9.99263E-05  1.88477E-04  1.88477E-04  2.22423E-04  5.99378E-04  2.39784E-04  2.95005E-04  2.61105E-04  3.53563E-04  3.53563E-04  2.95005E-04  1.55824E-03  5.96264E-04  2.54953E-03  9.35975E-04
  -22.2000  4.10618E-04  1.02944E-04  1.92775E-04  1.92775E-04  2.28801E-04  6.14352E-04  2.44300E-04  2.99364E-04  2.63798E-04  3.60842E-04  3.60842E-04  2.99364E-04  1.58421E-03  6.07908E-04  2.60918E-03  9.55152E-04
  -22.1000  4.31093E-04  1.06113E-04  1.97409E-04  1.97409E-04  2.35708E-04  6.30526E-04  2.48934E-04  3.03905E-04  2.66547E-04  3.68528E-04  3.68528E-04  3.03905E-04  1.61141E-03  6.19752E-04  2.67303E-03  9.74799E-04
  -22.0000  4.53574E-04  1.09447E-04  2.02413E-04  2.02413E-04  2.43203E-04  6.48029E-04  2.53697E-04  3.08642E-04  2.69356E-04  3.76658E-04  3.76658E-04  3.08642E-04  1.63996E-03  6.31805E-04  2.74156E-03  9.94949E-04
  -21.9000  4.78330E-04  1.12962E-04  2.07827E-04  2.07827E-04  2.51353E-04  6.67006E-04  2.58599E-04  3.13592E-04  2.72226E-04  3.85274E-04  3.85274E-04  3.13592E-04  1.66996E-03  6.44079E-04  2.81529E-03  1.01564E-03
  -21.8000  5.05706E-04  1.16679E-04  2.13700E-04  2.13700E-04  2.60240E-04  6.87639E-04  2.63653E-04  3.18777E-04  2.75164E-04  3.94432E-04  3.94432E-04  3.18777E-04  1.70158E-03  6.56586E-04  2.89493E-03  1.03692E-03
  -21.7000  5.36093E-04  1.20619E-04  2.20084E-04  2.20084E-04  2.69958E-04  7.10126E-04  2.68873E-04  3.24223E-04  2.78174E-04  4.04192E-04  4.04192E-04  3.24223E-04  1.73500E-03  6.69338E-04  2.98122E-03  1.05883E-03
  -21.6000  5.69964E-04  1.24808E-04  2.27044E-04  2.27044E-04  2.80614E-04  7.34702E-04  2.74273E-04  3.29954E-04  2.81262E-04  4.14620E-04  4.14620E-04  3.29954E-04  1.77041E-03  6.82350E-04  3.07508E-03  1.08143E-03
  -21.5000  6.07872E-04  1.29276E-04  2.34647E-04  2.34647E-04  2.92331E-04  7.61626E-04  2.79871E-04  3.36002E-04  2.84434E-04  4.25792E-04  4.25792E-04  3.36002E-04  1.80802E-03  6.95639E-04  3.17752E-03  1.10479E-03
