    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -24.4000  1.95648E-04  5.45816E-05  1.34713E-04  1.34713E-04  1.54966E-04  4.24391E-04  1.57553E-04  2.25408E-04  2.14549E-04  2.52910E-04  2.52910E-04  2.25408E-04  1.17118E-03  3.82073E-04  1.79122E-03  5.94207E-04
  -24.3000  2.00303E-04  5.60538E-05  1.35781E-04  1.35781E-04  1.56844E-04  4.28407E-04  1.60702E-04  2.27722E-04  2.16507E-04  2.56164E-04  2.56164E-04  2.27722E-04  1.18428E-03  3.90777E-04  1.81299E-03  6.07533E-04
  -24.2000  2.05213E-04  5.75621E-05  1.36909E-04  1.36909E-04  1.58830E-04  4.32649E-04  1.63882E-04  2.30087E-04  2.18496E-04  2.59514E-04  2.59514E-04  2.30087E-04  1.19770E-03  3.99580E-04  1.83556E-03  6.21024E-04
  -24.1000  2.10400E-04  5.91085E-05  1.38101E-04  1.38101E-04  1.60932E-04  4.37134E-04  1.67094E-04  2.32502E-04  2.20520E-04  2.62966E-04  2.62966E-04  2.32502E-04  1.21146E-03  4.08484E-04  1.85899E-03  6.34687E-04
  -24.0000  2.15889E-04  6.06953E-05  1.39361E-04  1.39361E-04  1.63159E-04  4.41881E-04  1.70342E-04  2.34972E-04  2.22577E-04  2.66526E-04  2.66526E-04  2.34972E-04  1.22557E-03  4.17492E-04  1.88334E-03  6.48529E-04
  -23.9000  2.21700E-04  6.23248E-05  1.40693E-04  1.40693E-04  1.65517E-04  4.46903E-04  1.73627E-04  2.37498E-04  2.24670E-04  2.70200E-04  2.70200E-04  2.37498E-04  1.24007E-03  4.26606E-04  1.90867E-03  6.62558E-04
  -23.8000  2.27861E-04  6.39995E-05  1.42101E-04  1.42101E-04  1.68018E-04  4.52221E-04  1.76951E-04  2.40082E-04  2.26800E-04  2.73995E-04  2.73995E-04  2.40082E-04  1.25495E-03  4.35830E-04  1.93504E-03  6.76780E-04
  -23.7000  2.34402E-04  6.57223E-05  1.43592E-04  1.43592E-04  1.70672E-04  4.57857E-04  1.80316E-04  2.42728E-04  2.28968E-04  2.77917E-04  2.77917E-04  2.42728E-04  1.27026E-03  4.45166E-04  1.96252E-03  6.91204E-04
  -23.6000  2.41358E-04  6.74963E-05  1.45171E-04  1.45171E-04  1.73492E-04  4.63834E-04  1.83725E-04  2.45439E-04  2.31175E-04  2.81974E-04  2.81974E-04  2.45439E-04  1.28600E-03  4.54618E-04  1.99119E-03  7.05839E-04
  -23.5000  2.48765E-04  6.93247E-05  1.46844E-04  1.46844E-04  1.76491E-04  4.70178E-04  1.87181E-04  2.48217E-04  2.33423E-04  2.86177E-04  2.86177E-04  2.48217E-04  1.30221E-03  4.64189E-04  2.02115E-03  7.20694E-04
  -23.4000  2.56666E-04  7.12111E-05  1.48618E-04  1.48618E-04  1.79682E-04  4.76919E-04  1.90686E-04  2.51066E-04  2.35714E-04  2.90532E-04  2.90532E-04  2.51066E-04  1.31891E-03  4.73883E-04  2.05249E-03  7.35780E-04
  -23.3000  2.65107E-04  7.31596E-05  1.50501E-04  1.50501E-04  1.83084E-04  4.84086E-04  1.94244E-04  2.53990E-04  2.38049E-04  2.95051E-04  2.95051E-04  2.53990E-04  1.33613E-03  4.83703E-04  2.08532E-03  7.51107E-04
  -23.2000  2.74137E-04  7.51745E-05  1.52501E-04  1.52501E-04  1.86711E-04  4.91713E-04  1.97858E-04  2.56991E-04  2.40428E-04  2.99743E-04  2.99743E-04  2.56991E-04  1.35390E-03  4.93654E-04  2.11975E-03  7.66687E-04
  -23.1000  2.83822E-04  7.72605E-05  1.54628E-04  1.54628E-04  1.90588E-04  4.99843E-04  2.01532E-04  2.60078E-04  2.42857E-04  3.04624E-04  3.04624E-04  2.60078E-04  1.37226E-03  5.03740E-04  2.15592E-03  7.82532E-04
  -23.0000  2.94228E-04  7.94231E-05  1.56892E-04  1.56892E-04  1.94735E-04  5.08519E-04  2.05269E-04  2.63253E-04  2.45336E-04  3.09706E-04  3.09706E-04  2.63253E-04  1.39125E-03  5.13966E-04  2.19400E-03  7.98658E-04
  -22.9000  3.05437E-04  8.16680E-05  1.59306E-04  1.59306E-04  1.99180E-04  5.17793E-04  2.09075E-04  2.66523E-04  2.47870E-04  3.15007E-04  3.15007E-04  2.66523E-04  1.41093E-03  5.24336E-04  2.23416E-03  8.15079E-04
  -22.8000  3.17528E-04  8.40018E-05  1.61882E-04  1.61882E-04  2.03949E-04  5.27713E-04  2.12954E-04  2.69893E-04  2.50459E-04  3.20540E-04  3.20540E-04  2.69893E-04  1.43132E-03  5.34856E-04  2.27657E-03  8.31811E-04
  -22.7000  3.30602E-04  8.64317E-05  1.64633E-04  1.64633E-04  2.09073E-04  5.38339E-04  2.16910E-04  2.73370E-04  2.53109E-04  3.26325E-04  3.26325E-04  2.73370E-04  1.45250E-03  5.45531E-04  2.32144E-03  8.48874E-04
  -22.6000  3.44772E-04  8.89657E-05  1.67575E-04  1.67575E-04  2.14589E-04  5.49739E-04  2.20951E-04  2.76961E-04  2.55821E-04  3.32383E-04  3.32383E-04  2.76961E-04  1.47451E-03  5.56369E-04  2.36902E-03  8.66285E-04
  -22.5000  3.60168E-04  9.16129E-05  1.70726E-04  1.70726E-04  2.20537E-04  5.61990E-04  2.25081E-04  2.80675E-04  2.58601E-04  3.38736E-04  3.38736E-04  2.80675E-04  1.49742E-03  5.67375E-04  2.41958E-03  8.84069E-04
  -22.4000  3.76940E-04  9.43833E-05  1.74106E-04  1.74106E-04  2.26963E-04  5.75175E-04  2.29309E-04  2.84520E-04  2.61452E-04  3.45409E-04  3.45409E-04  2.84520E-04  1.52131E-03  5.78556E-04  2.47343E-03  9.02248E-04
  -22.3000  3.95261E-04  9.72885E-05  1.77737E-04  1.77737E-04  2.33918E-04  5.89391E-04  2.33641E-04  2.88507E-04  2.64380E-04  3.52431E-04  3.52431E-04  2.88507E-04  1.54626E-03  5.89921E-04  2.53091E-03  9.20850E-04
  -22.2000  4.15333E-04  1.00341E-04  1.81643E-04  1.81643E-04  2.41461E-04  6.04747E-04  2.38086E-04  2.92646E-04  2.67392E-04  3.59834E-04  3.59834E-04  2.92646E-04  1.57235E-03  6.01478E-04  2.59243E-03  9.39904E-04
