    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -22.3000  1.53149E-04  5.69142E-05  1.17965E-04  1.17965E-04  1.17965E-04  3.53894E-04  1.82345E-04  2.53501E-04  2.53501E-04  2.86737E-04  2.86737E-04  2.86737E-04  1.36721E-03  5.53425E-04  1.87426E-03  7.92684E-04
  -22.2000  1.56289E-04  5.80629E-05  1.18959E-04  1.18959E-04  1.18959E-04  3.56876E-04  1.84968E-04  2.55999E-04  2.55999E-04  2.90505E-04  2.90505E-04  2.90505E-04  1.38351E-03  5.63593E-04  1.89668E-03  8.06624E-04
  -22.1000  1.59591E-04  5.92359E-05  1.20012E-04  1.20012E-04  1.20012E-04  3.60036E-04  1.87614E-04  2.58535E-04  2.58535E-04  2.94382E-04  2.94382E-04  2.94382E-04  1.40022E-03  5.73885E-04  1.91984E-03  8.20735E-04
  -22.0000  1.63070E-04  6.04344E-05  1.21128E-04  1.21128E-04  1.21128E-04  3.63385E-04  1.90285E-04  2.61111E-04  2.61111E-04  2.98377E-04  2.98377E-04  2.98377E-04  1.41735E-03  5.84302E-04  1.94381E-03  8.35022E-04
  -21.9000  1.66736E-04  6.16599E-05  1.22312E-04  1.22312E-04  1.22312E-04  3.66936E-04  1.92982E-04  2.63728E-04  2.63728E-04  3.02493E-04  3.02493E-04  3.02493E-04  1.43493E-03  5.94849E-04  1.96861E-03  8.49491E-04
  -21.8000  1.70606E-04  6.29138E-05  1.23568E-04  1.23568E-04  1.23568E-04  3.70704E-04  1.95707E-04  2.66387E-04  2.66387E-04  3.06739E-04  3.06739E-04  3.06739E-04  1.45299E-03  6.05528E-04  1.99430E-03  8.64149E-04
  -21.7000  1.74697E-04  6.41978E-05  1.24903E-04  1.24903E-04  1.24903E-04  3.74708E-04  1.98461E-04  2.69088E-04  2.69088E-04  3.11123E-04  3.11123E-04  3.11123E-04  1.47154E-03  6.16344E-04  2.02095E-03  8.79002E-04
  -21.6000  1.79026E-04  6.55137E-05  1.26321E-04  1.26321E-04  1.26321E-04  3.78963E-04  2.01246E-04  2.71832E-04  2.71832E-04  3.15653E-04  3.15653E-04  3.15653E-04  1.49062E-03  6.27300E-04  2.04861E-03  8.94059E-04
  -21.5000  1.83616E-04  6.68632E-05  1.27831E-04  1.27831E-04  1.27831E-04  3.83492E-04  2.04065E-04  2.74621E-04  2.74621E-04  3.20340E-04  3.20340E-04  3.20340E-04  1.51026E-03  6.38400E-04  2.07737E-03  9.09328E-04
  -21.4000  1.88488E-04  6.82486E-05  1.29439E-04  1.29439E-04  1.29439E-04  3.88317E-04  2.06919E-04  2.77454E-04  2.77454E-04  3.25194E-04  3.25194E-04  3.25194E-04  1.53049E-03  6.49649E-04  2.10730E-03  9.24816E-04
  -21.3000  1.93667E-04  6.96720E-05  1.31153E-04  1.31153E-04  1.31153E-04  3.93460E-04  2.09811E-04  2.80334E-04  2.80334E-04  3.30225E-04  3.30225E-04  3.30225E-04  1.55134E-03  6.61051E-04  2.13847E-03  9.40533E-04
  -21.2000  1.99182E-04  7.11360E-05  1.32983E-04  1.32983E-04  1.32983E-04  3.98948E-04  2.12743E-04  2.83261E-04  2.83261E-04  3.35446E-04  3.35446E-04  3.35446E-04  1.57286E-03  6.72611E-04  2.17099E-03  9.56490E-04
  -21.1000  2.05062E-04  7.26431E-05  1.34938E-04  1.34938E-04  1.34938E-04  4.04813E-04  2.15718E-04  2.86237E-04  2.86237E-04  3.40872E-04  3.40872E-04  3.40872E-04  1.59509E-03  6.84335E-04  2.20497E-03  9.72696E-04
  -21.0000  2.11346E-04  7.41965E-05  1.37029E-04  1.37029E-04  1.37029E-04  4.11088E-04  2.18740E-04  2.89262E-04  2.89262E-04  3.46518E-04  3.46518E-04  3.46518E-04  1.61808E-03  6.96228E-04  2.24051E-03  9.89164E-04
  -20.9000  2.18065E-04  7.57992E-05  1.39269E-04  1.39269E-04  1.39269E-04  4.17806E-04  2.21810E-04  2.92333E-04  2.92333E-04  3.52395E-04  3.52395E-04  3.52395E-04  1.64185E-03  7.08295E-04  2.27772E-03  1.00590E-03
  -20.8000  2.25272E-04  7.74550E-05  1.41671E-04  1.41671E-04  1.41671E-04  4.25013E-04  2.24934E-04  2.95458E-04  2.95458E-04  3.58531E-04  3.58531E-04  3.58531E-04  1.66651E-03  7.20544E-04  2.31679E-03  1.02293E-03
  -20.7000  2.33014E-04  7.91676E-05  1.44252E-04  1.44252E-04  1.44252E-04  4.32756E-04  2.28115E-04  2.98637E-04  2.98637E-04  3.64944E-04  3.64944E-04  3.64944E-04  1.69210E-03  7.32980E-04  2.35788E-03  1.04026E-03
  -20.6000  2.41351E-04  8.09415E-05  1.47030E-04  1.47030E-04  1.47030E-04  4.41089E-04  2.31357E-04  3.01869E-04  3.01869E-04  3.71658E-04  3.71658E-04  3.71658E-04  1.71871E-03  7.45613E-04  2.40115E-03  1.05791E-03
  -20.5000  2.50348E-04  8.27815E-05  1.50024E-04  1.50024E-04  1.50024E-04  4.50071E-04  2.34665E-04  3.05157E-04  3.05157E-04  3.78701E-04  3.78701E-04  3.78701E-04  1.74642E-03  7.58449E-04  2.44684E-03  1.07589E-03
  -20.4000  2.60082E-04  8.46931E-05  1.53258E-04  1.53258E-04  1.53258E-04  4.59774E-04  2.38044E-04  3.08501E-04  3.08501E-04  3.86104E-04  3.86104E-04  3.86104E-04  1.77531E-03  7.71497E-04  2.49517E-03  1.09423E-03
  -20.3000  2.70636E-04  8.66822E-05  1.56758E-04  1.56758E-04  1.56758E-04  4.70274E-04  2.41500E-04  3.11903E-04  3.11903E-04  3.93901E-04  3.93901E-04  3.93901E-04  1.80551E-03  7.84767E-04  2.54642E-03  1.11295E-03
  -20.2000  2.82110E-04  8.87557E-05  1.60552E-04  1.60552E-04  1.60552E-04  4.81657E-04  2.45041E-04  3.15364E-04  3.15364E-04  4.02131E-04  4.02131E-04  4.02131E-04  1.83712E-03  7.98270E-04  2.60089E-03  1.13207E-03
  -20.1000  2.94618E-04  9.09211E-05  1.64676E-04  1.64676E-04  1.64676E-04  4.94027E-04  2.48672E-04  3.18886E-04  3.18886E-04  4.10838E-04  4.10838E-04  4.10838E-04  1.87029E-03  8.12016E-04  2.65893E-03  1.15161E-03
  -20.0000  3.08293E-04  9.31870E-05  1.69167E-04  1.69167E-04  1.69167E-04  5.07500E-04  2.52402E-04  3.22470E-04  3.22470E-04  4.20075E-04  4.20075E-04  4.20075E-04  1.90516E-03  8.26019E-04  2.72096E-03  1.17161E-03
