    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -23.4000  1.38820E-04  5.04966E-05  1.22021E-04  1.22021E-04  1.17109E-04  3.61151E-04  1.69042E-04  2.34047E-04  2.25034E-04  2.38806E-04  2.38806E-04  2.34047E-04  1.17074E-03  4.40977E-04  1.67071E-03  6.60516E-04
  -23.3000  1.40912E-04  5.15323E-05  1.22678E-04  1.22678E-04  1.17584E-04  3.62941E-04  1.71710E-04  2.36363E-04  2.27046E-04  2.41286E-04  2.41286E-04  2.36363E-04  1.18234E-03  4.49667E-04  1.68620E-03  6.72909E-04
  -23.2000  1.43099E-04  5.25841E-05  1.23373E-04  1.23373E-04  1.18088E-04  3.64835E-04  1.74391E-04  2.38724E-04  2.29087E-04  2.43819E-04  2.43819E-04  2.38724E-04  1.19417E-03  4.58444E-04  1.70211E-03  6.85419E-04
  -23.1000  1.45387E-04  5.36526E-05  1.24110E-04  1.24110E-04  1.18623E-04  3.66844E-04  1.77088E-04  2.41132E-04  2.31159E-04  2.46408E-04  2.46408E-04  2.41132E-04  1.20624E-03  4.67309E-04  1.71847E-03  6.98050E-04
  -23.0000  1.47784E-04  5.47388E-05  1.24891E-04  1.24891E-04  1.19190E-04  3.68971E-04  1.79799E-04  2.43587E-04  2.33260E-04  2.49053E-04  2.49053E-04  2.43587E-04  1.21854E-03  4.76266E-04  1.73529E-03  7.10804E-04
  -22.9000  1.50296E-04  5.58435E-05  1.25717E-04  1.25717E-04  1.19790E-04  3.71225E-04  1.82528E-04  2.46091E-04  2.35392E-04  2.51759E-04  2.51759E-04  2.46091E-04  1.23109E-03  4.85314E-04  1.75261E-03  7.23685E-04
  -22.8000  1.52933E-04  5.69675E-05  1.26594E-04  1.26594E-04  1.20426E-04  3.73614E-04  1.85274E-04  2.48647E-04  2.37557E-04  2.54526E-04  2.54526E-04  2.48647E-04  1.24390E-03  4.94456E-04  1.77045E-03  7.36698E-04
  -22.7000  1.55704E-04  5.81119E-05  1.27523E-04  1.27523E-04  1.21101E-04  3.76147E-04  1.88038E-04  2.51257E-04  2.39753E-04  2.57360E-04  2.57360E-04  2.51257E-04  1.25699E-03  5.03695E-04  1.78884E-03  7.49846E-04
  -22.6000  1.58621E-04  5.92778E-05  1.28509E-04  1.28509E-04  1.21817E-04  3.78836E-04  1.90823E-04  2.53923E-04  2.41983E-04  2.60262E-04  2.60262E-04  2.53923E-04  1.27035E-03  5.13032E-04  1.80781E-03  7.63133E-04
  -22.5000  1.61694E-04  6.04662E-05  1.29556E-04  1.29556E-04  1.22577E-04  3.81689E-04  1.93628E-04  2.56648E-04  2.44246E-04  2.63236E-04  2.63236E-04  2.56648E-04  1.28401E-03  5.22469E-04  1.82740E-03  7.76564E-04
